Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Material - Core","Inductance","Tolerance","Current Rating (Amps)","Current - Saturation (Isat)","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Ratings","Operating Temperature","Inductance Frequency - Test","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Features"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-1017-2-ND,445-1017-1-ND,445-1017-6-ND","MLF1608A2R2KTA00","TDK Corporation","TDK Corporation","FIXED IND 2.2UH 30MA 1 OHM SMD","4,759","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","2.2 µH","±10%","30 mA","-","Shielded","1Ohm Max","35 @ 10MHz","80MHz","-","-40°C ~ 85°C","10 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_mlz1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/632/0603-MLZ.jpg","445-175588-2-ND,445-175588-1-ND,445-175588-6-ND","MLZ1608M100WTD25","TDK Corporation","TDK Corporation","FIXED IND 10UH 250MA 1.05OHM SMD","180,242","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","10 µH","±20%","250 mA","90mA","Shielded","1.05Ohm","-","-","AEC-Q200","-55°C ~ 125°C","2 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_mlz1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/632/0603-MLZ.jpg","445-17067-2-ND,445-17067-1-ND,445-17067-6-ND","MLZ1608N100LTD25","TDK Corporation","TDK Corporation","FIXED IND 10UH 300MA 600MOHM SMD","70,850","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","10 µH","±20%","300 mA","60mA","Shielded","600mOhm","-","-","AEC-Q200","-55°C ~ 125°C","2 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_mlz1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/632/0603-MLZ.jpg","445-MLZ1608M6R8WTD25TR-ND,445-MLZ1608M6R8WTD25CT-ND,445-MLZ1608M6R8WTD25DKR-ND","MLZ1608M6R8WTD25","TDK Corporation","TDK Corporation","FIXED IND 6.8UH 300MA 740MOHM SM","27,030","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","6.8 µH","±20%","300 mA","100mA","Shielded","740mOhm","-","-","AEC-Q200","-55°C ~ 125°C","2 MHz","Surface Mount","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_mlz1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/632/0603-MLZ.jpg","445-175589-2-ND,445-175589-1-ND,445-175589-6-ND","MLZ1608M220WTD25","TDK Corporation","TDK Corporation","FIXED IND 22UH 150MA 2.4 OHM SMD","30,284","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","22 µH","±20%","150 mA","55mA","Shielded","2.4Ohm","-","-","AEC-Q200","-55°C ~ 125°C","2 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_mlz1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/632/0603-MLZ.jpg","445-17070-2-ND,445-17070-1-ND,445-17070-6-ND","MLZ1608N2R2LTD25","TDK Corporation","TDK Corporation","FIXED IND 2.2UH 500MA 180MOHM SM","9,028","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","2.2 µH","±20%","500 mA","110mA","Shielded","180mOhm","-","-","AEC-Q200","-55°C ~ 125°C","2 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_mlz1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/632/0603-MLZ.jpg","445-MLZ1608N6R8LTD25TR-ND,445-MLZ1608N6R8LTD25CT-ND,445-MLZ1608N6R8LTD25DKR-ND","MLZ1608N6R8LTD25","TDK Corporation","TDK Corporation","FIXED IND 6.8UH 350MA 500MOHM SM","7,054","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","6.8 µH","±20%","350 mA","80mA","Shielded","500mOhm","-","-","AEC-Q200","-55°C ~ 125°C","2 MHz","Surface Mount","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-175205-2-ND,445-175205-1-ND,445-175205-6-ND","MLF1608E120JT000","TDK Corporation","TDK Corporation","FIXED IND 12UH 10MA 1.8 OHM SMD","60,624","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","12 µH","±5%","10 mA","-","Shielded","1.8Ohm Max","30 @ 2MHz","25MHz","-","-40°C ~ 85°C","2 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-175204-2-ND,445-175204-1-ND,445-175204-6-ND","MLF1608E100JT000","TDK Corporation","TDK Corporation","FIXED IND 10UH 10MA 1.7 OHM SMD","45,675","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","10 µH","±5%","10 mA","-","Shielded","1.7Ohm Max","30 @ 2MHz","30MHz","-","-40°C ~ 85°C","2 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-MLF1608DR68JT000TR-ND,445-MLF1608DR68JT000CT-ND,445-MLF1608DR68JT000DKR-ND","MLF1608DR68JT000","TDK Corporation","TDK Corporation","FIXED IND 680NH 70MA 1.25OHM SMD","15,317","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","680 nH","±5%","70 mA","-","Shielded","1.25Ohm Max","15 @ 25MHz","150MHz","-","-40°C ~ 85°C","25 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-MLF1608A4R7JT000TR-ND,445-MLF1608A4R7JT000CT-ND,445-MLF1608A4R7JT000DKR-ND","MLF1608A4R7JT000","TDK Corporation","TDK Corporation","FIXED IND 4.7UH 30MA 1.6 OHM SMD","16,337","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","4.7 µH","±5%","30 mA","-","Shielded","1.6Ohm Max","35 @ 10MHz","55MHz","-","-40°C ~ 85°C","10 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-MLF1608A2R7JT000TR-ND,445-MLF1608A2R7JT000CT-ND,445-MLF1608A2R7JT000DKR-ND","MLF1608A2R7JT000","TDK Corporation","TDK Corporation","FIXED IND 2.7UH 30MA 1.15OHM SMD","15,150","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","2.7 µH","±5%","30 mA","-","Shielded","1.15Ohm Max","35 @ 10MHz","70MHz","-","-40°C ~ 85°C","10 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-MLF1608A1R0JT000TR-ND,445-MLF1608A1R0JT000CT-ND,445-MLF1608A1R0JT000DKR-ND","MLF1608A1R0JT000","TDK Corporation","TDK Corporation","FIXED IND 1UH 50MA 500 MOHM SMD","12,766","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","1 µH","±5%","50 mA","-","Shielded","500mOhm Max","35 @ 10MHz","120MHz","-","-40°C ~ 85°C","10 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-MLF1608A3R9JT000TR-ND,445-MLF1608A3R9JT000CT-ND,445-MLF1608A3R9JT000DKR-ND","MLF1608A3R9JT000","TDK Corporation","TDK Corporation","FIXED IND 3.9UH 30MA 1.45OHM SMD","4,727","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","3.9 µH","±5%","30 mA","-","Shielded","1.45Ohm Max","35 @ 10MHz","60MHz","-","-40°C ~ 85°C","10 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-MLF1608A3R3JT000TR-ND,445-MLF1608A3R3JT000CT-ND,445-MLF1608A3R3JT000DKR-ND","MLF1608A3R3JT000","TDK Corporation","TDK Corporation","FIXED IND 3.3UH 30MA 1.3 OHM SMD","7,728","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","3.3 µH","±5%","30 mA","-","Shielded","1.3Ohm Max","35 @ 10MHz","65MHz","-","-40°C ~ 85°C","10 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-MLF1608A2R2JT000TR-ND,445-MLF1608A2R2JT000CT-ND,445-MLF1608A2R2JT000DKR-ND","MLF1608A2R2JT000","TDK Corporation","TDK Corporation","FIXED IND 2.2UH 30MA 1 OHM SMD","10,093","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","2.2 µH","±5%","30 mA","-","Shielded","1Ohm Max","35 @ 10MHz","80MHz","-","-40°C ~ 85°C","10 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-MLF1608A1R2JT000TR-ND,445-MLF1608A1R2JT000CT-ND,445-MLF1608A1R2JT000DKR-ND","MLF1608A1R2JT000","TDK Corporation","TDK Corporation","FIXED IND 1.2UH 50MA 650MOHM SMD","3,500","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","1.2 µH","±5%","50 mA","-","Shielded","650mOhm Max","35 @ 10MHz","110MHz","-","-40°C ~ 85°C","10 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/ja/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_klz1608-hr_ja.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2161/MFG_KLZ-HR-Series.jpg","445-174984-2-ND,445-174984-1-ND,445-174984-6-ND","KLZ1608MHR4R7WTD25","TDK Corporation","TDK Corporation","FIXED IND 4.7UH 350MA 650MOHM SM","35,365","0.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KLZ-HR","Active","Multilayer","Ferrite","4.7 µH","±20%","350 mA","120mA","Shielded","650mOhm","-","-","AEC-Q200","-55°C ~ 150°C","2 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","Soft Termination"
"https://product.tdk.com/ja/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_klz1608-hr_ja.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2161/MFG_KLZ-HR-Series.jpg","445-174985-2-ND,445-174985-1-ND,445-174985-6-ND","KLZ1608MHR100WTD25","TDK Corporation","TDK Corporation","FIXED IND 10UH 250MA 1.365OHM SM","18,055","0.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KLZ-HR","Active","Multilayer","Ferrite","10 µH","±20%","250 mA","90mA","Shielded","1.365Ohm Max","-","-","AEC-Q200","-55°C ~ 150°C","2 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","Soft Termination"
"https://product.tdk.com/ja/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_klz1608-hr_ja.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2161/MFG_KLZ-HR-Series.jpg","445-174986-2-ND,445-174986-1-ND,445-174986-6-ND","KLZ1608MHR220WTD25","TDK Corporation","TDK Corporation","FIXED IND 22UH 150MA 3.12OHM SMD","16,685","0.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KLZ-HR","Active","Multilayer","Ferrite","22 µH","±20%","150 mA","55mA","Shielded","3.12Ohm Max","-","-","AEC-Q200","-55°C ~ 150°C","2 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","Soft Termination"
"https://product.tdk.com/ja/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_klz1608-hr_ja.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2161/MFG_KLZ-HR-Series.jpg","445-174982-2-ND,445-174982-1-ND,445-174982-6-ND","KLZ1608AHR1R0WTD25","TDK Corporation","TDK Corporation","FIXED IND 1UH 600MA 195 MOHM SMD","6,643","0.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KLZ-HR","Active","Multilayer","Ferrite","1 µH","±20%","600 mA","190mA","Shielded","195mOhm","-","-","AEC-Q200","-55°C ~ 150°C","10 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","Soft Termination"
"https://product.tdk.com/ja/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_decoupling_klz1608-hr_ja.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2161/MFG_KLZ-HR-Series.jpg","445-174983-2-ND,445-174983-1-ND,445-174983-6-ND","KLZ1608AHR2R2WTD25","TDK Corporation","TDK Corporation","FIXED IND 2.2UH 500MA 325MOHM SM","11,341","0.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KLZ-HR","Active","Multilayer","Ferrite","2.2 µH","±20%","500 mA","130mA","Shielded","325mOhm","-","-","AEC-Q200","-55°C ~ 150°C","10 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","Soft Termination"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlj1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/319/MFG_MLJ1608.jpg","445-181510-2-ND,445-181510-1-ND,445-181510-6-ND","MLJ1608WR12JT000","TDK Corporation","TDK Corporation","FIXED IND 120NH 750MA 150MOHM SM","4,412","0.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLJ","Active","Multilayer","Ferrite","120 nH","±5%","750 mA","650mA","Shielded","150mOhm Max","15 @ 25MHz","400MHz","-","-55°C ~ 125°C","25 MHz","Surface Mount","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlj1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/319/MFG_MLJ1608.jpg","445-181511-2-ND,445-181511-1-ND,445-181511-6-ND","MLJ1608WR15JT000","TDK Corporation","TDK Corporation","FIXED IND 150NH 700MA 160MOHM SM","11,522","0.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLJ","Active","Multilayer","Ferrite","150 nH","±5%","700 mA","600mA","Shielded","160mOhm Max","15 @ 25MHz","350MHz","-","-55°C ~ 125°C","25 MHz","Surface Mount","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-173917-2-ND,445-173917-1-ND,445-173917-6-ND","MLF1608E120JTD25","TDK Corporation","TDK Corporation","FIXED IND 12UH 10MA 1.8 OHM SMD","301,720","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","12 µH","±5%","10 mA","-","Shielded","1.8Ohm Max","30 @ 2MHz","25MHz","AEC-Q200","-55°C ~ 125°C","2 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-16913-2-ND,445-16913-1-ND,445-16913-6-ND","MLF1608A1R0JTD25","TDK Corporation","TDK Corporation","FIXED IND 1UH 50MA 500 MOHM SMD","49,685","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","1 µH","±5%","50 mA","-","Shielded","500mOhm Max","35 @ 10MHz","120MHz","AEC-Q200","-55°C ~ 125°C","10 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-16976-2-ND,445-16976-1-ND,445-16976-6-ND","MLF1608DR82JTD25","TDK Corporation","TDK Corporation","FIXED IND 820NH 70MA 1.4 OHM SMD","44,825","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","820 nH","±5%","70 mA","-","Shielded","1.4Ohm Max","15 @ 25MHz","130MHz","AEC-Q200","-55°C ~ 125°C","25 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-16928-2-ND,445-16928-1-ND,445-16928-6-ND","MLF1608A2R7JTD25","TDK Corporation","TDK Corporation","FIXED IND 2.7UH 30MA 1.15OHM SMD","12,291","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","2.7 µH","±5%","30 mA","-","Shielded","1.15Ohm Max","35 @ 10MHz","70MHz","AEC-Q200","-55°C ~ 125°C","10 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-16937-2-ND,445-16937-1-ND,445-16937-6-ND","MLF1608A4R7JTD25","TDK Corporation","TDK Corporation","FIXED IND 4.7UH 30MA 1.6 OHM SMD","7,800","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","4.7 µH","±5%","30 mA","-","Shielded","1.6Ohm Max","35 @ 10MHz","55MHz","AEC-Q200","-55°C ~ 125°C","10 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/system/files/dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_power_tfm160808alc_en.pdf?ref_disty=digikey","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2311/MFG_TFM-ALC-Series.jpg","445-174892-2-ND,445-174892-1-ND,445-174892-6-ND","TFM160808ALC-1R0MTAA","TDK Corporation","TDK Corporation","FIXED IND 1UH 1.8A 155 MOHM SMD","28,729","0.39","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","TFM-ALC","Active","Thin Film","Metal","1 µH","±20%","1.7 A","1.2A","Shielded","160mOhm Max","-","-","-","-40°C ~ 125°C","1 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.031"" (0.80mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_decoupling_mlz1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/632/0603-MLZ.jpg","445-6387-2-ND,445-6387-1-ND,445-6387-6-ND","MLZ1608DR22DT000","TDK Corporation","TDK Corporation","FIXED IND 220NH 600MA 270MOHM SM","12,595","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLZ","Active","Multilayer","Ferrite","220 nH","±20%","600 mA","550mA","Shielded","270mOhm","-","400MHz","-","-55°C ~ 125°C","25 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-1001-2-ND,445-1001-1-ND,445-1001-6-ND","MLF1608D68NMTA00","TDK Corporation","TDK Corporation","FIXED IND 68NH 200MA 300MOHM SMD","7,880","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","68 nH","±20%","200 mA","-","Shielded","300mOhm Max","10 @ 50MHz","550MHz","-","-40°C ~ 85°C","50 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_standard_mlf1608_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/445_0603 (1608 metric).jpg","445-1002-2-ND,445-1002-1-ND,445-1002-6-ND","MLF1608D82NMTA00","TDK Corporation","TDK Corporation","FIXED IND 82NH 200MA 300MOHM SMD","8,541","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLF","Active","Multilayer","Ferrite","82 nH","±20%","200 mA","-","Shielded","300mOhm Max","10 @ 50MHz","500MHz","-","-40°C ~ 85°C","50 MHz","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.037"" (0.95mm)","-"
