Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Material - Core","Inductance","Tolerance","Current Rating (Amps)","Current - Saturation (Isat)","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Ratings","Operating Temperature","Inductance Frequency - Test","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Features"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-172452-2-ND,445-172452-1-ND,445-172452-6-ND","MLG1005S3N6CT000","TDK Corporation","TDK Corporation","FIXED IND 3.6NH 700MA 200MOHM SM","4,820","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","3.6 nH","±0.2nH","700 mA","-","Unshielded","200mOhm Max","8 @ 100MHz","5GHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-175584-2-ND,445-175584-1-ND,445-175584-6-ND","MLG1005S5N6CT000","TDK Corporation","TDK Corporation","FIXED IND 5.6NH 600MA 250MOHM SM","3,786","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","5.6 nH","±0.2nH","600 mA","-","Unshielded","250mOhm Max","8 @ 100MHz","4GHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-3041-2-ND,445-3041-1-ND,445-3041-6-ND","MLG1005S1N8ST000","TDK Corporation","TDK Corporation","FIXED IND 1.8NH 900MA 150MOHM SM","2,506","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","1.8 nH","±0.3nH","900 mA","-","Unshielded","150mOhm Max","7 @ 100MHz","8GHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-3052-2-ND,445-3052-1-ND,445-3052-6-ND","MLG1005S5N1ST000","TDK Corporation","TDK Corporation","FIXED IND 5.1NH 600MA 250MOHM SM","2,068","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","5.1 nH","±0.3nH","600 mA","-","Unshielded","250mOhm Max","8 @ 100MHz","4GHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16283-2-ND,445-16283-1-ND,445-16283-6-ND","MLG1005S2N4BT000","TDK Corporation","TDK Corporation","FIXED IND 2.4NH 800MA 150MOHM SM","14,116","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","2.4 nH","±0.1nH","800 mA","-","Unshielded","150mOhm Max","7 @ 100MHz","7GHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16302-2-ND,445-16302-1-ND,445-16302-6-ND","MLG1005S3N9BT000","TDK Corporation","TDK Corporation","FIXED IND 3.9NH 700MA 200MOHM SM","12,412","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","3.9 nH","±0.1nH","700 mA","-","Unshielded","200mOhm Max","8 @ 100MHz","5GHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16264-2-ND,445-16264-1-ND,445-16264-6-ND","MLG1005S1N5BT000","TDK Corporation","TDK Corporation","FIXED IND 1.5NH 1A 100 MOHM SMD","20,269","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","1.5 nH","±0.1nH","1 A","-","Unshielded","100mOhm Max","7 @ 100MHz","8GHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-181367-2-ND,445-181367-1-ND","MLG1005SR12HT000","TDK Corporation","TDK Corporation","FIXED IND 120NH 150MA 2.2OHM SMD","8,435","0.13","0","1","Tape & Reel (TR),Cut Tape (CT)","MLG","Active","Multilayer","Ceramic, Non-Magnetic","120 nH","±3%","150 mA","-","Unshielded","2.2Ohm Max","8 @ 100MHz","600MHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-175582-2-ND,445-175582-1-ND,445-175582-6-ND","MLG1005S10NHT000","TDK Corporation","TDK Corporation","FIXED IND 10NH 500MA 350MOHM SMD","8,158","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","10 nH","±3%","500 mA","-","Unshielded","350mOhm Max","8 @ 100MHz","2.5GHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16261-2-ND,445-16261-1-ND,445-16261-6-ND","MLG1005S1N3BT000","TDK Corporation","TDK Corporation","FIXED IND 1.3NH 1A 100 MOHM SMD","7,921","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","1.3 nH","±0.1nH","1 A","-","Unshielded","100mOhm Max","7 @ 100MHz","8GHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-175583-2-ND,445-175583-1-ND,445-175583-6-ND","MLG1005S15NHT000","TDK Corporation","TDK Corporation","FIXED IND 15NH 400MA 550MOHM SMD","7,600","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","15 nH","±3%","400 mA","-","Unshielded","550mOhm Max","8 @ 100MHz","2.2GHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-181365-2-ND,445-181365-1-ND","MLG1005S56NHT000","TDK Corporation","TDK Corporation","FIXED IND 56NH 200MA 1.3 OHM SMD","7,580","0.13","0","1","Tape & Reel (TR),Cut Tape (CT)","MLG","Active","Multilayer","Ceramic, Non-Magnetic","56 nH","±3%","200 mA","-","Unshielded","1.3Ohm Max","8 @ 100MHz","1GHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-181363-2-ND,445-181363-1-ND","MLG1005S33NHT000","TDK Corporation","TDK Corporation","FIXED IND 33NH 300MA 900MOHM SMD","4,900","0.13","0","1","Tape & Reel (TR),Cut Tape (CT)","MLG","Active","Multilayer","Ceramic, Non-Magnetic","33 nH","±3%","300 mA","-","Unshielded","900mOhm Max","8 @ 100MHz","1.4GHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16243-2-ND,445-16243-1-ND,445-16243-6-ND","MLG1005S0N9BT000","TDK Corporation","TDK Corporation","FIXED IND 0.9NH 1A 100 MOHM SMD","4,792","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","0.9 nH","±0.1nH","1 A","-","Unshielded","100mOhm Max","-","10GHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_commercial_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-175585-2-ND,445-175585-1-ND,445-175585-6-ND","MLG1005S7N5HT000","TDK Corporation","TDK Corporation","FIXED IND 7.5NH 500MA 250MOHM SM","2,498","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","7.5 nH","±3%","500 mA","-","Unshielded","250mOhm Max","8 @ 100MHz","3GHz","-","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16318-2-ND,445-16318-1-ND,445-16318-6-ND","MLG1005S7N5JTD25","TDK Corporation","TDK Corporation","FIXED IND 7.5NH 500MA 250MOHM SM","21,218","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","7.5 nH","±5%","500 mA","-","Unshielded","250mOhm Max","8 @ 100MHz","3GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-174043-2-ND,445-174043-1-ND,445-174043-6-ND","MLG1005S0N3CTD25","TDK Corporation","TDK Corporation","FIXED IND 0.3NH 1A 100 MOHM SMD","12,675","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","0.3 nH","±0.2nH","1 A","-","Unshielded","100mOhm Max","-","10GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16246-2-ND,445-16246-1-ND,445-16246-6-ND","MLG1005S11NJTD25","TDK Corporation","TDK Corporation","FIXED IND 11NH 400MA 400MOHM SMD","12,076","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","11 nH","±5%","400 mA","-","Unshielded","400mOhm Max","8 @ 100MHz","2.5GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16311-2-ND,445-16311-1-ND,445-16311-6-ND","MLG1005S5N1STD25","TDK Corporation","TDK Corporation","FIXED IND 5.1NH 600MA 250MOHM SM","10,145","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","5.1 nH","±0.3nH","600 mA","-","Unshielded","250mOhm Max","8 @ 100MHz","4GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16282-2-ND,445-16282-1-ND,445-16282-6-ND","MLG1005S2N2STD25","TDK Corporation","TDK Corporation","FIXED IND 2.2NH 900MA 150MOHM SM","9,999","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","2.2 nH","±0.3nH","900 mA","-","Unshielded","150mOhm Max","7 @ 100MHz","7GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16274-2-ND,445-16274-1-ND,445-16274-6-ND","MLG1005S22NJTD25","TDK Corporation","TDK Corporation","FIXED IND 22NH 350MA 700MOHM SMD","19,984","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","22 nH","±5%","350 mA","-","Unshielded","700mOhm Max","8 @ 100MHz","1.7GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16290-2-ND,445-16290-1-ND,445-16290-6-ND","MLG1005S33NJTD25","TDK Corporation","TDK Corporation","FIXED IND 33NH 300MA 900MOHM SMD","9,970","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","33 nH","±5%","300 mA","-","Unshielded","900mOhm Max","8 @ 100MHz","1.4GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-174054-2-ND,445-174054-1-ND,445-174054-6-ND","MLG1005S1N5CTD25","TDK Corporation","TDK Corporation","FIXED IND 1.5NH 1A 100 MOHM SMD","9,952","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","1.5 nH","±0.2nH","1 A","-","Unshielded","100mOhm Max","7 @ 100MHz","8GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-174051-2-ND,445-174051-1-ND,445-174051-6-ND","MLG1005S1N1CTD25","TDK Corporation","TDK Corporation","FIXED IND 1.1NH 1A 100 MOHM SMD","9,850","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","1.1 nH","±0.2nH","1 A","-","Unshielded","100mOhm Max","7 @ 100MHz","10GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16298-2-ND,445-16298-1-ND,445-16298-6-ND","MLG1005S3N3STD25","TDK Corporation","TDK Corporation","FIXED IND 3.3NH 800MA 200MOHM SM","9,722","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","3.3 nH","±0.3nH","800 mA","-","Unshielded","200mOhm Max","8 @ 100MHz","5GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16295-2-ND,445-16295-1-ND,445-16295-6-ND","MLG1005S3N0STD25","TDK Corporation","TDK Corporation","FIXED IND 3NH 800MA 200 MOHM SMD","9,700","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","3 nH","±0.3nH","800 mA","-","Unshielded","200mOhm Max","7 @ 100MHz","5.5GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16328-2-ND,445-16328-1-ND,445-16328-6-ND","MLG1005SR16JTD25","TDK Corporation","TDK Corporation","FIXED IND 160NH 150MA 3.8OHM SMD","9,530","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","160 nH","±5%","150 mA","-","Unshielded","3.8Ohm Max","8 @ 100MHz","500MHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-174049-2-ND,445-174049-1-ND,445-174049-6-ND","MLG1005S0N9CTD25","TDK Corporation","TDK Corporation","FIXED IND 0.9NH 1A 100 MOHM SMD","9,355","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","0.9 nH","±0.2nH","1 A","-","Unshielded","100mOhm Max","-","10GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16291-2-ND,445-16291-1-ND,445-16291-6-ND","MLG1005S36NJTD25","TDK Corporation","TDK Corporation","FIXED IND 36NH 250MA 1 OHM SMD","9,300","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","36 nH","±5%","250 mA","-","Unshielded","1Ohm Max","8 @ 100MHz","1.3GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-174053-2-ND,445-174053-1-ND,445-174053-6-ND","MLG1005S1N3CTD25","TDK Corporation","TDK Corporation","FIXED IND 1.3NH 1A 100 MOHM SMD","9,272","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","1.3 nH","±0.2nH","1 A","-","Unshielded","100mOhm Max","7 @ 100MHz","8GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16333-2-ND,445-16333-1-ND,445-16333-6-ND","MLG1005SR27JTD25","TDK Corporation","TDK Corporation","FIXED IND 270NH 100MA 4.8OHM SMD","9,252","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","270 nH","±5%","100 mA","-","Unshielded","4.8Ohm Max","8 @ 100MHz","400MHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-174056-2-ND,445-174056-1-ND,445-174056-6-ND","MLG1005S1N8CTD25","TDK Corporation","TDK Corporation","FIXED IND 1.8NH 900MA 150MOHM SM","9,244","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","1.8 nH","±0.2nH","900 mA","-","Unshielded","150mOhm Max","7 @ 100MHz","8GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/inductor/inductor/smd/catalog/inductor_automotive_high-frequency_mlg1005s_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/445_M-SERIES.jpg","445-16272-2-ND,445-16272-1-ND,445-16272-6-ND","MLG1005S1N8STD25","TDK Corporation","TDK Corporation","FIXED IND 1.8NH 900MA 150MOHM SM","9,150","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MLG","Active","Multilayer","Ceramic, Non-Magnetic","1.8 nH","±0.3nH","900 mA","-","Unshielded","150mOhm Max","7 @ 100MHz","8GHz","AEC-Q200","-55°C ~ 125°C","100 MHz","Surface Mount","0402 (1005 Metric)","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","-"
